epoch,step,test_MAE,test_loss,train_MAE_epoch,train_MAE_step,train_loss,valid_MAE,valid_loss
0,4,,,,544.8490600585938,,,
0,9,,,,161.5576934814453,,,
0,14,,,,98.86943054199219,,,
0,19,,,,80.50688171386719,,,
0,24,,,,47.018218994140625,,,
0,29,,,,62.280155181884766,,,
0,34,,,,39.08943557739258,,,
0,39,,,,25.724634170532227,,,
0,44,,,,16.946815490722656,,,
0,49,,,,14.938740730285645,,,
0,54,,,,11.495152473449707,,,
0,59,,,,10.035468101501465,,,
0,64,,,,7.640585422515869,,,
0,69,,,,4.9512529373168945,,,
0,74,,,,3.3935868740081787,,,
0,79,,,,2.423652172088623,,,
0,84,,,,1.5853819847106934,,,
0,89,,,,1.4337563514709473,,,
0,94,,,,0.9950850605964661,,,
0,99,,,,0.5252425074577332,,,
0,104,,,,0.4008523225784302,,,
0,109,,,,0.34504109621047974,,,
0,114,,,,0.18964384496212006,,,
0,119,,,,0.24422942101955414,,,
0,124,,,,0.1264951527118683,,,
0,129,,,,0.12667715549468994,,,
0,134,,,,0.14814655482769012,,,
0,139,,,,0.07270243763923645,,,
0,144,,,,0.162550151348114,,,
0,149,,,,0.08113580197095871,,,
0,154,,,,0.05167502909898758,,,
0,159,,,,0.10013817995786667,,,
0,164,,,,0.167489156126976,,,
0,169,,,,0.16885153949260712,,,
0,174,,,,0.13625237345695496,,,
0,179,,,,0.0552978441119194,,,
0,184,,,,0.051050130277872086,,,
0,189,,,,0.13612765073776245,,,
0,194,,,,0.11003907769918442,,,
0,199,,,,0.2796826958656311,,,
0,204,,,,0.1644851714372635,,,
0,209,,,,1.7768363952636719,,,
0,214,,,,3.1404402256011963,,,
0,219,,,,11.916322708129883,,,
0,224,,,,39.90134811401367,,,
0,229,,,,378.19696044921875,,,
0,234,,,,170.59934997558594,,,
0,239,,,,12.834798812866211,,,
0,244,,,,7.677529335021973,,,
0,249,,,,3.8662784099578857,,,
0,249,,,,,,1.4872570037841797,3.275402784347534
0,249,,,60.98542022705078,,132745.890625,,
1,254,,,,2.0168988704681396,,,
1,259,,,,1.5376477241516113,,,
1,264,,,,1.208547830581665,,,
1,269,,,,0.857182502746582,,,
1,274,,,,0.5779231190681458,,,
1,279,,,,0.8988632559776306,,,
1,284,,,,0.8041219711303711,,,
1,289,,,,0.8242902755737305,,,
1,294,,,,0.8346142768859863,,,
1,299,,,,0.6844222545623779,,,
1,304,,,,0.8121967911720276,,,
1,309,,,,0.7554991245269775,,,
1,314,,,,0.8467996120452881,,,
1,319,,,,0.7649674415588379,,,
1,324,,,,0.5943256616592407,,,
1,329,,,,0.6251441240310669,,,
1,334,,,,0.534386932849884,,,
1,339,,,,0.43836671113967896,,,
1,344,,,,0.9219420552253723,,,
1,349,,,,5.604115962982178,,,
1,354,,,,27.464996337890625,,,
1,359,,,,51.79512023925781,,,
1,364,,,,116.96441650390625,,,
1,369,,,,158.82516479492188,,,
1,374,,,,52.23074722290039,,,
1,379,,,,7.916388034820557,,,
1,384,,,,4.945714950561523,,,
1,389,,,,2.3908934593200684,,,
1,394,,,,1.427945613861084,,,
1,399,,,,1.8463860750198364,,,
1,404,,,,1.1363260746002197,,,
1,409,,,,1.2685930728912354,,,
1,414,,,,1.145779013633728,,,
1,419,,,,1.268959641456604,,,
1,424,,,,27.58969497680664,,,
1,429,,,,55.90226745605469,,,
1,434,,,,100.22700500488281,,,
1,439,,,,119.74901580810547,,,
1,444,,,,24.162622451782227,,,
1,449,,,,8.230043411254883,,,
1,454,,,,1.1844829320907593,,,
1,459,,,,1.2697522640228271,,,
1,464,,,,0.4957769215106964,,,
1,469,,,,0.40136533975601196,,,
1,474,,,,1.35624098777771,,,
1,479,,,,1.0662263631820679,,,
1,484,,,,1.181585669517517,,,
1,489,,,,4.777188301086426,,,
1,494,,,,7.5799055099487305,,,
1,499,,,,16.034793853759766,,,
1,499,,,,,,20.755189895629883,512.5646362304688
1,499,,,16.696762084960938,,2466.87646484375,,
2,504,,,,53.68153762817383,,,
2,509,,,,43.22183609008789,,,
2,514,,,,141.98672485351562,,,
2,519,,,,13.762626647949219,,,
2,524,,,,2.057511806488037,,,
2,529,,,,1.765089511871338,,,
2,534,,,,1.1216704845428467,,,
2,539,,,,0.6303066611289978,,,
2,544,,,,1.0079984664916992,,,
2,549,,,,1.1687636375427246,,,
2,554,,,,2.3965768814086914,,,
2,559,,,,4.0046305656433105,,,
2,564,,,,17.26978874206543,,,
2,569,,,,178.40643310546875,,,
2,574,,,,19.677698135375977,,,
2,579,,,,2.3862967491149902,,,
2,584,,,,1.7446658611297607,,,
2,589,,,,2.2073163986206055,,,
2,594,,,,0.9913702607154846,,,
2,599,,,,1.122950553894043,,,
2,604,,,,0.8176482915878296,,,
2,609,,,,0.6096420884132385,,,
2,614,,,,0.8630968332290649,,,
2,619,,,,0.47637537121772766,,,
2,624,,,,0.823683500289917,,,
2,629,,,,0.7849977016448975,,,
2,634,,,,0.8355898857116699,,,
2,639,,,,0.5634961724281311,,,
2,644,,,,0.35313117504119873,,,
2,649,,,,0.5501855611801147,,,
2,654,,,,0.8352725505828857,,,
2,659,,,,0.3188362121582031,,,
2,664,,,,0.48290500044822693,,,
2,669,,,,2.116126775741577,,,
2,674,,,,22.602163314819336,,,
2,679,,,,109.43528747558594,,,
2,684,,,,3.644862651824951,,,
2,689,,,,2.4393651485443115,,,
2,694,,,,1.4757810831069946,,,
2,699,,,,1.155081033706665,,,
2,704,,,,0.9349998235702515,,,
2,709,,,,1.9308314323425293,,,
2,714,,,,1.3706414699554443,,,
2,719,,,,1.2855315208435059,,,
2,724,,,,0.9632027745246887,,,
2,729,,,,0.7008283138275146,,,
2,734,,,,0.7612094879150391,,,
2,739,,,,0.4973548650741577,,,
2,744,,,,0.49396470189094543,,,
2,749,,,,0.5546620488166809,,,
2,749,,,,,,0.3786171078681946,0.28657200932502747
2,749,,,11.785284042358398,,1640.448974609375,,
3,754,,,,0.7512396574020386,,,
3,759,,,,0.45869460701942444,,,
3,764,,,,0.3890109062194824,,,
3,769,,,,0.5768688917160034,,,
3,774,,,,0.3369380831718445,,,
3,779,,,,0.2657134532928467,,,
3,784,,,,0.25580090284347534,,,
3,789,,,,0.2019788771867752,,,
3,794,,,,0.19394966959953308,,,
3,799,,,,0.21088361740112305,,,
3,804,,,,0.13125836849212646,,,
3,809,,,,0.2308560311794281,,,
3,814,,,,0.15817555785179138,,,
3,819,,,,0.1331808865070343,,,
3,824,,,,0.1363987773656845,,,
3,829,,,,0.18972735106945038,,,
3,834,,,,0.16847138106822968,,,
3,839,,,,0.11552022397518158,,,
3,844,,,,0.16054467856884003,,,
3,849,,,,0.062556192278862,,,
3,854,,,,0.08763972669839859,,,
3,859,,,,0.7866183519363403,,,
3,864,,,,2.53893780708313,,,
3,869,,,,12.677781105041504,,,
3,874,,,,25.155683517456055,,,
3,879,,,,21.30278968811035,,,
3,884,,,,29.698917388916016,,,
3,889,,,,0.4866155982017517,,,
3,894,,,,0.28584468364715576,,,
3,899,,,,0.1716224104166031,,,
3,904,,,,0.12421177327632904,,,
3,909,,,,0.16049696505069733,,,
3,914,,,,0.10733148455619812,,,
3,919,,,,0.1318737417459488,,,
3,924,,,,0.10834074765443802,,,
3,929,,,,0.11478123813867569,,,
3,934,,,,0.12284821271896362,,,
3,939,,,,0.06982401013374329,,,
3,944,,,,0.060258157551288605,,,
3,949,,,,0.1188616156578064,,,
3,954,,,,0.03509724885225296,,,
3,959,,,,0.07309872657060623,,,
3,964,,,,0.09036199003458023,,,
3,969,,,,0.08723632246255875,,,
3,974,,,,0.13806313276290894,,,
3,979,,,,0.13160526752471924,,,
3,984,,,,0.25589877367019653,,,
3,989,,,,0.10996545106172562,,,
3,994,,,,0.10737541317939758,,,
3,999,,,,0.04167880862951279,,,
3,999,,,,,,0.08247694373130798,0.030661486089229584
3,999,,,1.765936017036438,,69.05447387695312,,
4,1004,,,,0.16546514630317688,,,
4,1009,,,,0.2669270634651184,,,
4,1014,,,,0.3550644814968109,,,
4,1019,,,,0.49549368023872375,,,
4,1024,,,,1.592970848083496,,,
4,1029,,,,2.266787052154541,,,
4,1034,,,,2.994048833847046,,,
4,1039,,,,4.695101261138916,,,
4,1044,,,,9.226112365722656,,,
4,1049,,,,3.374415159225464,,,
4,1054,,,,0.27585047483444214,,,
4,1059,,,,0.09729858487844467,,,
4,1064,,,,0.13560882210731506,,,
4,1069,,,,0.09699892997741699,,,
4,1074,,,,0.09461657702922821,,,
4,1079,,,,0.05254736170172691,,,
4,1084,,,,0.11253857612609863,,,
4,1089,,,,0.16136299073696136,,,
4,1094,,,,0.07797139883041382,,,
4,1099,,,,0.20702219009399414,,,
4,1104,,,,0.19981667399406433,,,
4,1109,,,,0.04487502574920654,,,
4,1114,,,,0.06919180601835251,,,
4,1119,,,,0.10319174826145172,,,
4,1124,,,,0.11124525964260101,,,
4,1129,,,,0.1056969091296196,,,
4,1134,,,,0.21076326072216034,,,
4,1139,,,,0.5277841687202454,,,
4,1144,,,,3.7805845737457275,,,
4,1149,,,,6.621826648712158,,,
4,1154,,,,4.575318336486816,,,
4,1159,,,,5.879883766174316,,,
4,1164,,,,1.5958025455474854,,,
4,1169,,,,0.18049442768096924,,,
4,1174,,,,0.07929302752017975,,,
4,1179,,,,0.11377257853746414,,,
4,1184,,,,0.2001456469297409,,,
4,1189,,,,0.1758776605129242,,,
4,1194,,,,0.1389109194278717,,,
4,1199,,,,0.3579358458518982,,,
4,1204,,,,0.7618102431297302,,,
4,1209,,,,0.23836158215999603,,,
4,1214,,,,0.06796661019325256,,,
4,1219,,,,0.5159191489219666,,,
4,1224,,,,0.12942802906036377,,,
4,1229,,,,0.13274383544921875,,,
4,1234,,,,0.08644814044237137,,,
4,1239,,,,0.27418264746665955,,,
4,1244,,,,0.5928324460983276,,,
4,1249,,,,17.938278198242188,,,
4,1249,,,,,,15.882828712463379,304.4669494628906
4,1249,,,1.3218351602554321,,17.726871490478516,,
5,1254,,,,1.1661845445632935,,,
5,1259,,,,0.502972424030304,,,
5,1264,,,,0.28957584500312805,,,
5,1269,,,,0.2354263961315155,,,
5,1274,,,,0.22256091237068176,,,
5,1279,,,,0.16867928206920624,,,
5,1284,,,,0.16240058839321136,,,
5,1289,,,,0.10883132368326187,,,
5,1294,,,,0.13478155434131622,,,
5,1299,,,,0.10915669053792953,,,
5,1304,,,,0.09688013046979904,,,
5,1309,,,,0.08282886445522308,,,
5,1314,,,,0.08860413730144501,,,
5,1319,,,,0.04563136398792267,,,
5,1324,,,,0.10955190658569336,,,
5,1329,,,,0.09700346738100052,,,
5,1334,,,,0.08406504988670349,,,
5,1339,,,,0.09048819541931152,,,
5,1344,,,,0.04659257084131241,,,
5,1349,,,,0.10096500813961029,,,
5,1354,,,,0.1554841250181198,,,
5,1359,,,,0.09763806313276291,,,
5,1364,,,,0.06298626959323883,,,
5,1369,,,,0.07128255069255829,,,
5,1374,,,,0.0673544704914093,,,
5,1379,,,,0.05743003264069557,,,
5,1384,,,,0.02297702617943287,,,
5,1389,,,,0.0941777303814888,,,
5,1394,,,,0.09740451723337173,,,
5,1399,,,,0.0694665014743805,,,
5,1404,,,,0.07801126688718796,,,
5,1409,,,,0.11722613126039505,,,
5,1414,,,,0.05509018152952194,,,
5,1419,,,,0.10654740035533905,,,
5,1424,,,,0.09821601212024689,,,
5,1429,,,,0.050504617393016815,,,
5,1434,,,,0.06245642155408859,,,
5,1439,,,,0.04547460004687309,,,
5,1444,,,,0.024585697799921036,,,
5,1449,,,,0.06369878351688385,,,
5,1454,,,,0.02465158887207508,,,
5,1459,,,,0.06631743907928467,,,
5,1464,,,,0.0733005553483963,,,
5,1469,,,,0.09162721037864685,,,
5,1474,,,,0.08107174187898636,,,
5,1479,,,,0.08374964445829391,,,
5,1484,,,,0.03696543350815773,,,
5,1489,,,,0.07069547474384308,,,
5,1494,,,,0.14135687053203583,,,
5,1499,,,,0.061001747846603394,,,
5,1499,,,,,,0.04974019527435303,0.026584066450595856
5,1499,,,0.20693959295749664,,2.4517204761505127,,
6,1504,,,,0.039610981941223145,,,
6,1509,,,,0.07728967070579529,,,
6,1514,,,,0.08137830346822739,,,
6,1519,,,,0.053537748754024506,,,
6,1524,,,,0.05692986026406288,,,
6,1529,,,,0.06329140067100525,,,
6,1534,,,,0.09138858318328857,,,
6,1539,,,,0.10933112353086472,,,
6,1544,,,,0.14063231647014618,,,
6,1549,,,,0.06989578157663345,,,
6,1554,,,,0.0235477015376091,,,
6,1559,,,,0.11034518480300903,,,
6,1564,,,,0.09426388144493103,,,
6,1569,,,,0.03894633427262306,,,
6,1574,,,,0.0903521478176117,,,
6,1579,,,,0.037221163511276245,,,
6,1584,,,,0.13737401366233826,,,
6,1589,,,,0.08263548463582993,,,
6,1594,,,,0.07326721400022507,,,
6,1599,,,,0.05524544417858124,,,
6,1604,,,,0.06879643350839615,,,
6,1609,,,,0.10382185131311417,,,
6,1614,,,,0.08601333945989609,,,
6,1619,,,,0.11042876541614532,,,
6,1624,,,,0.0957089364528656,,,
6,1629,,,,0.07872810959815979,,,
6,1634,,,,0.07406211644411087,,,
6,1639,,,,0.03848839923739433,,,
6,1644,,,,0.014631858095526695,,,
6,1649,,,,0.04096598923206329,,,
6,1654,,,,0.10294819623231888,,,
6,1659,,,,0.1551419347524643,,,
6,1664,,,,0.040117047727108,,,
6,1669,,,,0.08028225600719452,,,
6,1674,,,,0.11474645137786865,,,
6,1679,,,,0.12872938811779022,,,
6,1684,,,,0.0858238935470581,,,
6,1689,,,,0.12748318910598755,,,
6,1694,,,,0.03819555044174194,,,
6,1699,,,,0.15450452268123627,,,
6,1704,,,,0.034459568560123444,,,
6,1709,,,,0.10387664288282394,,,
6,1714,,,,0.0758710503578186,,,
6,1719,,,,0.03740827366709709,,,
6,1724,,,,0.04079130291938782,,,
6,1729,,,,0.011953952722251415,,,
6,1734,,,,0.14222612977027893,,,
6,1739,,,,0.11794722825288773,,,
6,1744,,,,0.04068589210510254,,,
6,1749,,,,0.08788363635540009,,,
6,1749,,,,,,0.08942867815494537,0.029187796637415886
6,1749,,,0.07344301044940948,,0.04208200052380562,,
7,1754,,,,0.1147666648030281,,,
7,1759,,,,0.2079099863767624,,,
7,1764,,,,0.05308128893375397,,,
7,1769,,,,0.07726854085922241,,,
7,1774,,,,0.05949770659208298,,,
7,1779,,,,0.011473558843135834,,,
7,1784,,,,0.08415061235427856,,,
7,1789,,,,0.07935672253370285,,,
7,1794,,,,0.12613816559314728,,,
7,1799,,,,0.16165204346179962,,,
7,1804,,,,0.09468075633049011,,,
7,1809,,,,0.12075464427471161,,,
7,1814,,,,0.03712120279669762,,,
7,1819,,,,0.06294167041778564,,,
7,1824,,,,0.1319963037967682,,,
7,1829,,,,0.054784294217824936,,,
7,1834,,,,0.019411182031035423,,,
7,1839,,,,0.06601936370134354,,,
7,1844,,,,0.12704254686832428,,,
7,1849,,,,0.12952426075935364,,,
7,1854,,,,0.08788740634918213,,,
7,1859,,,,0.13397611677646637,,,
7,1864,,,,0.026291456073522568,,,
7,1869,,,,0.07756178081035614,,,
7,1874,,,,0.09996776282787323,,,
7,1879,,,,0.10499989986419678,,,
7,1884,,,,0.07726900279521942,,,
7,1889,,,,0.10843032598495483,,,
7,1894,,,,0.11411131918430328,,,
7,1899,,,,0.0612398162484169,,,
7,1904,,,,0.22636549174785614,,,
7,1909,,,,0.06312093138694763,,,
7,1914,,,,0.023071417585015297,,,
7,1919,,,,0.11117503046989441,,,
7,1924,,,,0.055262207984924316,,,
7,1929,,,,0.047017473727464676,,,
7,1934,,,,0.10649201273918152,,,
7,1939,,,,0.048280466347932816,,,
7,1944,,,,0.05705917999148369,,,
7,1949,,,,0.05977124720811844,,,
7,1954,,,,0.05545784533023834,,,
7,1959,,,,0.07762070000171661,,,
7,1964,,,,0.059088774025440216,,,
7,1969,,,,0.0647905021905899,,,
7,1974,,,,0.04916994273662567,,,
7,1979,,,,0.019636044278740883,,,
7,1984,,,,0.007788363378494978,,,
7,1989,,,,0.07462567836046219,,,
7,1994,,,,0.10531146079301834,,,
7,1999,,,,0.04344066232442856,,,
7,1999,,,,,,0.05558593571186066,0.02779805101454258
7,1999,,,0.08064011484384537,,0.05270368978381157,,
8,2004,,,,0.0749473124742508,,,
8,2009,,,,0.1123017817735672,,,
8,2014,,,,0.03517856448888779,,,
8,2019,,,,0.05751457437872887,,,
8,2024,,,,0.0956202819943428,,,
8,2029,,,,0.06072762608528137,,,
8,2034,,,,0.17722392082214355,,,
8,2039,,,,0.09187258034944534,,,
8,2044,,,,0.028557520359754562,,,
8,2049,,,,0.09788452088832855,,,
8,2054,,,,0.07626071572303772,,,
8,2059,,,,0.05331529304385185,,,
8,2064,,,,0.0979541763663292,,,
8,2069,,,,0.1132306158542633,,,
8,2074,,,,0.03857899829745293,,,
8,2079,,,,0.06140242889523506,,,
8,2084,,,,0.02590445801615715,,,
8,2089,,,,0.15580356121063232,,,
8,2094,,,,0.06710044294595718,,,
8,2099,,,,0.028087181970477104,,,
8,2104,,,,0.06272895634174347,,,
8,2109,,,,0.10972204059362411,,,
8,2114,,,,0.055896054953336716,,,
8,2119,,,,0.020657608285546303,,,
8,2124,,,,0.09455890208482742,,,
8,2129,,,,0.05430486425757408,,,
8,2134,,,,0.08571457862854004,,,
8,2139,,,,0.10867123305797577,,,
8,2144,,,,0.08188691735267639,,,
8,2149,,,,0.06635289639234543,,,
8,2154,,,,0.1041729524731636,,,
8,2159,,,,0.03973761945962906,,,
8,2164,,,,0.04861026257276535,,,
8,2169,,,,0.05487235635519028,,,
8,2174,,,,0.21310603618621826,,,
8,2179,,,,0.0606842078268528,,,
8,2184,,,,0.08787080645561218,,,
8,2189,,,,0.0287332646548748,,,
8,2194,,,,0.0245252326130867,,,
8,2199,,,,0.02783067151904106,,,
8,2204,,,,0.06446613371372223,,,
8,2209,,,,0.07322657853364944,,,
8,2214,,,,0.1193130761384964,,,
8,2219,,,,0.05333534628152847,,,
8,2224,,,,0.05751969292759895,,,
8,2229,,,,0.03725613281130791,,,
8,2234,,,,0.031091487035155296,,,
8,2239,,,,0.06436773389577866,,,
8,2244,,,,0.05030831694602966,,,
8,2249,,,,0.09460748732089996,,,
8,2249,,,,,,0.07159893959760666,0.026410268619656563
8,2249,,,0.0716555044054985,,0.03510560840368271,,
9,2254,,,,0.0756140872836113,,,
9,2259,,,,0.054090715944767,,,
9,2264,,,,0.0583501011133194,,,
9,2269,,,,0.09218674898147583,,,
9,2274,,,,0.06923476606607437,,,
9,2279,,,,0.05909483879804611,,,
9,2284,,,,0.0478714257478714,,,
9,2289,,,,0.05020014941692352,,,
9,2294,,,,0.08560903370380402,,,
9,2299,,,,0.0766109824180603,,,
9,2304,,,,0.05230269953608513,,,
9,2309,,,,0.10795813053846359,,,
9,2314,,,,0.06538556516170502,,,
9,2319,,,,0.0473344549536705,,,
9,2324,,,,0.051841702312231064,,,
9,2329,,,,0.06666380167007446,,,
9,2334,,,,0.020358458161354065,,,
9,2339,,,,0.08815954625606537,,,
9,2344,,,,0.0761740505695343,,,
9,2349,,,,0.08525360375642776,,,
9,2354,,,,0.06996439397335052,,,
9,2359,,,,0.017957763746380806,,,
9,2364,,,,0.019637471064925194,,,
9,2369,,,,0.030042946338653564,,,
9,2374,,,,0.026394043117761612,,,
9,2379,,,,0.019946889951825142,,,
9,2384,,,,0.136898010969162,,,
9,2389,,,,0.06849595904350281,,,
9,2394,,,,0.14620555937290192,,,
9,2399,,,,0.028095442801713943,,,
9,2404,,,,0.09157788753509521,,,
9,2409,,,,0.1051483005285263,,,
9,2414,,,,0.06294649094343185,,,
9,2419,,,,0.017728397622704506,,,
9,2424,,,,0.032567378133535385,,,
9,2429,,,,0.10674568265676498,,,
9,2434,,,,0.11328871548175812,,,
9,2439,,,,0.031581562012434006,,,
9,2444,,,,0.04023008793592453,,,
9,2449,,,,0.1888754516839981,,,
9,2454,,,,0.10627094656229019,,,
9,2459,,,,0.0192735493183136,,,
9,2464,,,,0.08920787274837494,,,
9,2469,,,,0.06145342439413071,,,
9,2474,,,,0.07091754674911499,,,
9,2479,,,,0.07899530231952667,,,
9,2484,,,,0.049637217074632645,,,
9,2489,,,,0.05910768359899521,,,
9,2494,,,,0.03952542319893837,,,
9,2499,,,,0.08813438564538956,,,
9,2499,,,,,,0.06845152378082275,0.028241967782378197
9,2499,,,0.0676669180393219,,0.03397402912378311,,
10,2504,,,,0.08580133318901062,,,
10,2509,,,,0.09544399380683899,,,
10,2514,,,,0.10708165168762207,,,
10,2519,,,,0.058239489793777466,,,
10,2524,,,,0.06078207865357399,,,
10,2529,,,,0.03490183502435684,,,
10,2534,,,,0.08440109342336655,,,
10,2539,,,,0.04323446378111839,,,
10,2544,,,,0.03130565956234932,,,
10,2549,,,,0.045755743980407715,,,
10,2554,,,,0.05373740941286087,,,
10,2559,,,,0.03578665107488632,,,
10,2564,,,,0.0765748843550682,,,
10,2569,,,,0.03314152732491493,,,
10,2574,,,,0.08030553162097931,,,
10,2579,,,,0.02329464815557003,,,
10,2584,,,,0.032630644738674164,,,
10,2589,,,,0.04516831785440445,,,
10,2594,,,,0.093639075756073,,,
10,2599,,,,0.15594540536403656,,,
10,2604,,,,0.0679907277226448,,,
10,2609,,,,0.04759569093585014,,,
10,2614,,,,0.05557473003864288,,,
10,2619,,,,0.063616082072258,,,
10,2624,,,,0.04300874471664429,,,
10,2629,,,,0.08999203145503998,,,
10,2634,,,,0.07350115478038788,,,
10,2639,,,,0.044640857726335526,,,
10,2644,,,,0.02597530372440815,,,
10,2649,,,,0.06810695677995682,,,
10,2654,,,,0.0829060822725296,,,
10,2659,,,,0.07913091778755188,,,
10,2664,,,,0.036488018929958344,,,
10,2669,,,,0.07600419223308563,,,
10,2674,,,,0.07276000082492828,,,
10,2679,,,,0.09980738162994385,,,
10,2684,,,,0.11108708381652832,,,
10,2689,,,,0.06410518288612366,,,
10,2694,,,,0.08912256360054016,,,
10,2699,,,,0.06572228670120239,,,
10,2704,,,,0.016115138307213783,,,
10,2709,,,,0.10140135139226913,,,
10,2714,,,,0.0746946781873703,,,
10,2719,,,,0.048245303332805634,,,
10,2724,,,,0.08390121161937714,,,
10,2729,,,,0.07811231166124344,,,
10,2734,,,,0.0790443941950798,,,
10,2739,,,,0.05180706828832626,,,
10,2744,,,,0.08276571333408356,,,
10,2749,,,,0.06387487053871155,,,
10,2749,,,,,,0.06133259832859039,0.028648121282458305
10,2749,,,0.06823030114173889,,0.03448538854718208,,
11,2754,,,,0.08504432439804077,,,
11,2759,,,,0.04447532072663307,,,
11,2764,,,,0.09439429640769958,,,
11,2769,,,,0.038278017193078995,,,
11,2774,,,,0.06858386099338531,,,
11,2779,,,,0.027524273842573166,,,
11,2784,,,,0.01843288354575634,,,
11,2789,,,,0.08693791925907135,,,
11,2794,,,,0.09131115674972534,,,
11,2799,,,,0.04584132879972458,,,
11,2804,,,,0.07887773215770721,,,
11,2809,,,,0.05027923360466957,,,
11,2814,,,,0.05382006987929344,,,
11,2819,,,,0.056281574070453644,,,
11,2824,,,,0.05497056245803833,,,
11,2829,,,,0.05126607418060303,,,
11,2834,,,,0.056129779666662216,,,
11,2839,,,,0.12725475430488586,,,
11,2844,,,,0.07942669093608856,,,
11,2849,,,,0.06362780928611755,,,
11,2854,,,,0.08643412590026855,,,
11,2859,,,,0.10699984431266785,,,
11,2864,,,,0.0690273717045784,,,
11,2869,,,,0.05017165094614029,,,
11,2874,,,,0.04412985220551491,,,
11,2879,,,,0.10553375631570816,,,
11,2884,,,,0.06730861216783524,,,
11,2889,,,,0.033867910504341125,,,
11,2894,,,,0.07524000108242035,,,
11,2899,,,,0.08005589246749878,,,
11,2904,,,,0.05170046538114548,,,
11,2909,,,,0.13927243649959564,,,
11,2914,,,,0.055221252143383026,,,
11,2919,,,,0.05698526278138161,,,
11,2924,,,,0.07467496395111084,,,
11,2929,,,,0.02819513902068138,,,
11,2934,,,,0.051157984882593155,,,
11,2939,,,,0.0853048637509346,,,
11,2944,,,,0.020092546939849854,,,
11,2949,,,,0.06571969389915466,,,
11,2954,,,,0.11144329607486725,,,
11,2959,,,,0.09844385087490082,,,
11,2964,,,,0.08478198945522308,,,
11,2969,,,,0.05140691250562668,,,
11,2974,,,,0.06880979984998703,,,
11,2979,,,,0.08494246006011963,,,
11,2984,,,,0.03182603418827057,,,
11,2989,,,,0.0500330924987793,,,
11,2994,,,,0.06134054437279701,,,
11,2999,,,,0.035773277282714844,,,
11,2999,,,,,,0.05391990765929222,0.02864234894514084
11,2999,,,0.06641314923763275,,0.034927912056446075,,
12,3004,,,,0.04515562951564789,,,
12,3009,,,,0.11178167164325714,,,
12,3014,,,,0.036513302475214005,,,
12,3019,,,,0.04290684685111046,,,
12,3024,,,,0.03217674791812897,,,
12,3029,,,,0.1380969136953354,,,
12,3034,,,,0.026165861636400223,,,
12,3039,,,,0.08828796446323395,,,
12,3044,,,,0.03719966113567352,,,
12,3049,,,,0.04558183252811432,,,
12,3054,,,,0.09491509944200516,,,
12,3059,,,,0.07061499357223511,,,
12,3064,,,,0.06148634850978851,,,
12,3069,,,,0.03914923593401909,,,
12,3074,,,,0.08318645507097244,,,
12,3079,,,,0.06886756420135498,,,
12,3084,,,,0.06511043757200241,,,
12,3089,,,,0.06775739789009094,,,
12,3094,,,,0.09661892056465149,,,
12,3099,,,,0.029046859592199326,,,
12,3104,,,,0.043332044035196304,,,
12,3109,,,,0.07226672768592834,,,
12,3114,,,,0.027366118505597115,,,
12,3119,,,,0.024995191022753716,,,
12,3124,,,,0.014162907376885414,,,
12,3129,,,,0.04083230346441269,,,
12,3134,,,,0.0894307941198349,,,
12,3139,,,,0.0421697273850441,,,
12,3144,,,,0.06562788784503937,,,
12,3149,,,,0.06465911120176315,,,
12,3154,,,,0.05553727224469185,,,
12,3159,,,,0.03904753923416138,,,
12,3164,,,,0.042392682284116745,,,
12,3169,,,,0.17276595532894135,,,
12,3174,,,,0.07624249160289764,,,
12,3179,,,,0.030719339847564697,,,
12,3184,,,,0.07151681184768677,,,
12,3189,,,,0.03251207247376442,,,
12,3194,,,,0.047478657215833664,,,
12,3199,,,,0.043888822197914124,,,
12,3204,,,,0.05808105319738388,,,
12,3209,,,,0.049019429832696915,,,
12,3214,,,,0.10947146266698837,,,
12,3219,,,,0.028153223916888237,,,
12,3224,,,,0.05190635472536087,,,
12,3229,,,,0.04869290813803673,,,
12,3234,,,,0.07168981432914734,,,
12,3239,,,,0.06277883797883987,,,
12,3244,,,,0.05677858740091324,,,
12,3249,,,,0.07277221977710724,,,
12,3249,,,,,,0.06797372549772263,0.028759391978383064
